01/07/2015 11:47:46:116  INFO - In Progress | session id:mpp-2015182060954-4 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000012731435730994
01/07/2015 15:16:14:673  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013421435743499
01/07/2015 15:16:14:673  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:22:734  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:22:734  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:22:734  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013421435743499
01/07/2015 15:16:22:734  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:24:874  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:24:874  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:24:874  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013421435743499
01/07/2015 15:16:24:874  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:40:518  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:40:518  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:40:518  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013421435743499
01/07/2015 15:16:40:518  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:44:559  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:44:559  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:44:559  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | ReEnter | 10000013421435743499
01/07/2015 15:16:44:559  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:51:828  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:51:828  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:51:828  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013421435743499
01/07/2015 15:16:51:828  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013421435743499
01/07/2015 15:16:55:890  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:16:55:890  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:16:55:890  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | ReEnter | 10000013421435743499
01/07/2015 15:16:55:890  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013421435743499
01/07/2015 15:17:07:072  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:17:07:072  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:17:07:072  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013421435743499
01/07/2015 15:17:07:072  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013421435743499
01/07/2015 15:17:16:793  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013421435743499
01/07/2015 15:17:16:793  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013421435743499
01/07/2015 15:17:16:793  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | ReEnter | 10000013421435743499
01/07/2015 15:17:16:793  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013421435743499
01/07/2015 15:17:16:956  INFO - In Progress | session id:mpp-2015182093819-8 | DM:ReportEnd | Exceed_PP | Return Code | Output_Parameters:returncode |  | 10000013421435743499
01/07/2015 15:17:16:956  INFO - End | session id:mpp-2015182093819-8 | DM:ReportEnd | Exceed_PP |  |  |  | 10000013421435743499
01/07/2015 15:24:14:052  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013431435743982
01/07/2015 15:24:14:052  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013431435743982
01/07/2015 15:24:20:286  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013431435743982
01/07/2015 15:24:20:286  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013431435743982
01/07/2015 15:24:20:286  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013431435743982
01/07/2015 15:24:20:286  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013431435743982
01/07/2015 15:24:24:471  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013431435743982
01/07/2015 15:24:24:471  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013431435743982
01/07/2015 15:24:24:472  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013431435743982
01/07/2015 15:24:24:472  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013431435743982
01/07/2015 15:24:26:250  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013431435743982
01/07/2015 15:24:26:251  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013431435743982
01/07/2015 15:24:26:251  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013431435743982
01/07/2015 15:24:26:251  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013431435743982
01/07/2015 15:24:51:174  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013431435743982
01/07/2015 15:24:51:174  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013431435743982
01/07/2015 15:24:51:174  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013431435743982
01/07/2015 15:24:51:174  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013431435743982
01/07/2015 15:24:55:115  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013431435743982
01/07/2015 15:24:55:115  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013431435743982
01/07/2015 15:24:55:116  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | Confirm | 10000013431435743982
01/07/2015 15:24:55:116  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013431435743982
01/07/2015 15:25:26:646  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | STDCode_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013431435743982
01/07/2015 15:25:26:646  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | STDCode_MN |  |  |  | 10000013431435743982
01/07/2015 15:25:26:818  INFO - In Progress | session id:mpp-2015182094622-1 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013431435743982
01/07/2015 15:25:26:818  INFO - End | session id:mpp-2015182094622-1 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013431435743982
01/07/2015 15:26:12:855  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013441435744100
01/07/2015 15:26:12:855  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013441435744100
01/07/2015 15:26:22:669  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:22:669  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:22:669  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013441435744100
01/07/2015 15:26:22:669  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013441435744100
01/07/2015 15:26:30:407  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:30:407  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:30:408  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013441435744100
01/07/2015 15:26:30:408  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013441435744100
01/07/2015 15:26:35:724  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:35:724  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:35:725  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013441435744100
01/07/2015 15:26:35:725  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013441435744100
01/07/2015 15:26:47:777  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:47:777  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:47:777  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1245783690 | 10000013441435744100
01/07/2015 15:26:47:777  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013441435744100
01/07/2015 15:26:50:008  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:50:008  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:50:008  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | ReEnter | 10000013441435744100
01/07/2015 15:26:50:008  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013441435744100
01/07/2015 15:26:59:526  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:26:59:526  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:26:59:526  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 9790081585 | 10000013441435744100
01/07/2015 15:26:59:526  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013441435744100
01/07/2015 15:27:10:345  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:27:10:345  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:27:10:345  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | Confirm | 10000013441435744100
01/07/2015 15:27:10:346  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013441435744100
01/07/2015 15:27:19:565  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | STDCode_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:27:19:566  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | STDCode_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:27:19:566  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | STDCode_MN | Value | Output_Parameters:value | 0452 | 10000013441435744100
01/07/2015 15:27:19:566  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | STDCode_MN |  |  |  | 10000013441435744100
01/07/2015 15:27:31:351  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Services_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013441435744100
01/07/2015 15:27:31:351  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Services_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013441435744100
01/07/2015 15:27:31:351  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | Services_MN | Value | Output_Parameters:value | PrepaidServices | 10000013441435744100
01/07/2015 15:27:31:351  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | Services_MN |  |  |  | 10000013441435744100
01/07/2015 15:27:31:518  INFO - In Progress | session id:mpp-2015182094820-11 | DM:ReportEnd | ThankU_PP | Return Code | Output_Parameters:returncode |  | 10000013441435744100
01/07/2015 15:27:31:518  INFO - End | session id:mpp-2015182094820-11 | DM:ReportEnd | ThankU_PP |  |  |  | 10000013441435744100
01/07/2015 15:38:31:119  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013451435744839
01/07/2015 15:38:31:119  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013451435744839
01/07/2015 15:38:32:161  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:38:32:161  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:38:32:161  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013451435744839
01/07/2015 15:38:32:161  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013451435744839
01/07/2015 15:38:40:504  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:38:40:504  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:38:40:504  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013451435744839
01/07/2015 15:38:40:504  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013451435744839
01/07/2015 15:38:46:505  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:38:46:505  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:38:46:505  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013451435744839
01/07/2015 15:38:46:505  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013451435744839
01/07/2015 15:39:06:036  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:39:06:036  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:39:06:036  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013451435744839
01/07/2015 15:39:06:036  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013451435744839
01/07/2015 15:39:18:228  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:39:18:228  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:39:18:228  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | Confirm | 10000013451435744839
01/07/2015 15:39:18:228  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013451435744839
01/07/2015 15:39:28:192  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | STDCode_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013451435744839
01/07/2015 15:39:28:192  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | STDCode_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013451435744839
01/07/2015 15:39:28:192  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | STDCode_MN | Value | Output_Parameters:value | 123 | 10000013451435744839
01/07/2015 15:39:28:192  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | STDCode_MN |  |  |  | 10000013451435744839
01/07/2015 15:39:32:756  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | Services_MN | Return Code | Output_Parameters:returncode | NOMATCH | 10000013451435744839
01/07/2015 15:39:32:757  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | Services_MN |  |  |  | 10000013451435744839
01/07/2015 15:39:32:932  INFO - In Progress | session id:mpp-2015182100039-9 | DM:ReportEnd | TransferAgent_PP | Return Code | Output_Parameters:returncode |  | 10000013451435744839
01/07/2015 15:39:32:932  INFO - End | session id:mpp-2015182100039-9 | DM:ReportEnd | TransferAgent_PP |  |  |  | 10000013451435744839
01/07/2015 16:06:21:231  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Welcome_PP | Return Code | Output_Parameters:returncode |  | 10000013461435746508
01/07/2015 16:06:21:231  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | Welcome_PP |  |  |  | 10000013461435746508
01/07/2015 16:06:30:601  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | SelectLang_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:06:30:601  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | SelectLang_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:06:30:601  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | SelectLang_MN | Value | Output_Parameters:value | ENG | 10000013461435746508
01/07/2015 16:06:30:601  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | SelectLang_MN |  |  |  | 10000013461435746508
01/07/2015 16:06:37:822  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | OldProspect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:06:37:822  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | OldProspect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:06:37:822  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | OldProspect_MN | Value | Output_Parameters:value | RelianceNetwork | 10000013461435746508
01/07/2015 16:06:37:822  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | OldProspect_MN |  |  |  | 10000013461435746508
01/07/2015 16:06:48:595  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Prospect_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:06:48:596  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Prospect_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:06:48:596  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Prospect_MN | Value | Output_Parameters:value | NumberPortability | 10000013461435746508
01/07/2015 16:06:48:596  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | Prospect_MN |  |  |  | 10000013461435746508
01/07/2015 16:07:15:223  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | NumberPortability_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:07:15:223  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | NumberPortability_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:07:15:223  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | NumberPortability_MN | Value | Output_Parameters:value | 1234567890 | 10000013461435746508
01/07/2015 16:07:15:223  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | NumberPortability_MN |  |  |  | 10000013461435746508
01/07/2015 16:07:25:134  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | ConfirmNumber_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:07:25:134  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | ConfirmNumber_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:07:25:134  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | ConfirmNumber_MN | Value | Output_Parameters:value | Confirm | 10000013461435746508
01/07/2015 16:07:25:134  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | ConfirmNumber_MN |  |  |  | 10000013461435746508
01/07/2015 16:07:32:733  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | STDCode_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:07:32:733  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | STDCode_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:07:32:733  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | STDCode_MN | Value | Output_Parameters:value | 025 | 10000013461435746508
01/07/2015 16:07:32:733  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | STDCode_MN |  |  |  | 10000013461435746508
01/07/2015 16:07:35:607  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Services_MN | Return Code | Output_Parameters:returncode | SUCCESS | 10000013461435746508
01/07/2015 16:07:35:607  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Services_MN | Input Type | Output_Parameters:inputType | dtmf | 10000013461435746508
01/07/2015 16:07:35:607  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | Services_MN | Value | Output_Parameters:value | PrepaidServices | 10000013461435746508
01/07/2015 16:07:35:607  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | Services_MN |  |  |  | 10000013461435746508
01/07/2015 16:07:35:731  INFO - In Progress | session id:mpp-2015182102828-12 | DM:ReportEnd | ThankU_PP | Return Code | Output_Parameters:returncode |  | 10000013461435746508
01/07/2015 16:07:35:731  INFO - End | session id:mpp-2015182102828-12 | DM:ReportEnd | ThankU_PP |  |  |  | 10000013461435746508
